ID_ESCOLA;CO_PROFESSOR;ID_SERIE;TX_RESP_Q053;TX_RESP_Q054;TX_RESP_Q055;TX_RESP_Q056;TX_RESP_Q057;TX_RESP_Q058;TX_RESP_Q059;TX_RESP_Q060;TX_RESP_Q061;TX_RESP_Q062;TX_RESP_Q063;TX_RESP_Q064;TX_RESP_Q065;TX_RESP_Q066;TX_RESP_Q067;TX_RESP_Q068;TX_RESP_Q069
35923904;2017070817;9;C;C;E;E;E;C;C;B;C;C;C;D;D;D;D;D;C
35923904;2017070817;9;C;C;E;E;E;C;C;B;C;C;C;D;D;D;D;D;C
35923904;2017120377;9;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C
35923904;2017283977;9;B;E;E;E;E;C;C;B;C;C;C;D;D;D;D;D;C
35923904;2017283977;9;B;E;E;E;E;C;C;B;C;C;C;D;D;D;D;D;C
35923904;2017070818;9;B;E;E;E;E;C;C;B;C;C;C;D;D;D;D;D;C
35923904;2017070818;9;B;E;E;E;E;C;C;B;C;C;C;D;D;D;D;D;C
35283885;2017212709;5;D;D;D;D;D;C;C;C;C;C;C;C;C;C;C;C;C
35283885;2017020966;5;C;E;E;D;C;C;D;C;D;D;D;D;D;D;D;D;C
35283885;2017354940;5;D;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;D
35037576;2017091531;9;B;A;E;E;C;B;D;B;B;D;C;B;C;D;D;C;C
35037576;2017112447;5;C;E;E;E;E;B;C;B;B;B;C;B;B;D;D;D;D
35037576;2017190405;5;C;E;E;E;E;B;C;B;B;B;C;B;B;D;D;D;D
35037576;2017183645;5;C;E;E;E;E;B;C;B;B;B;C;B;B;D;D;D;D
35037576;2017439250;5;C;E;E;E;E;B;C;B;B;B;C;B;B;D;D;D;D
35037576;2017041250;5;C;E;E;E;E;B;C;B;B;B;C;B;B;D;D;D;D
35037576;2017439508;5;C;E;E;E;E;B;C;B;B;B;C;B;B;D;D;D;D
35037576;2017190612;9;A;C;E;E;C;B;D;A;B;D;C;B;B;D;D;C;C
35037576;2017190612;9;A;C;E;E;C;B;D;A;B;D;C;B;B;D;D;C;C
35002380;2017382484;5;C;E;E;D;D;C;D;C;C;D;D;C;B;C;C;D;C
35002380;2017382484;5;C;E;E;D;D;C;D;C;C;D;D;C;B;C;C;D;C
35002380;2017147725;5;D;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35002380;2017361283;5;C;E;E;D;D;C;D;C;C;D;D;C;B;C;C;D;C
35002380;2017382483;5;C;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35002380;2017190263;5;D;E;E;E;D;C;D;D;D;D;D;C;C;D;D;D;D
35002380;2017126433;5;D;E;E;E;D;C;D;D;D;D;D;C;C;D;D;D;D
35002380;2017382485;5;D;E;E;E;D;C;D;D;D;D;D;C;C;D;D;D;D
35002380;2017361282;5;C;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35002446;2017140631;5;C;E;E;E;E;C;C;C;C;C;C;D;D;D;D;D;D
35002446;2017311315;5;B;D;E;E;B;B;C;C;C;C;C;C;C;D;D;D;D
35002446;2017147726;5;B;E;E;E;C;B;B;B;C;B;C;C;B;D;D;C;C
35002446;2017233072;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35002781;2017005914;5;D;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35002781;2017361289;5;C;C;E;D;D;C;C;C;C;C;C;C;C;C;C;C;C
35002781;2017176107;5;C;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35002781;2017069587;5;C;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;C
35002781;2017375551;5;C;E;E;C;A;D;C;C;D;D;D;C;B;D;D;D;B
35002781;2017375551;5;C;E;E;C;A;D;C;C;D;D;D;C;B;D;D;D;B
35002948;2017318291;5;B;D;E;C;A;B;B;A;B;B;B;A;B;B;A;B;C
35002948;2017261328;5;C;E;E;E;C;C;D;C;C;D;D;D;D;D;D;D;D
35002948;2017183252;5;E;E;E;E;E;D;D;C;D;C;D;C;C;C;C;D;C
35002948;2017325425;5;C;C;C;C;C;B;C;B;C;C;B;C;C;C;C;D;C
35002948;2017034142;5;E;E;E;E;E;D;D;D;D;C;D;D;D;C;C;D;D
35002948;2017318292;5;B;E;E;C;C;C;C;C;C;C;C;C;D;D;C;D;C
35002999;2017431973;5;B;E;E;E;C;B;B;B;B;B;B;B;B;B;B;B;B
35034265;2017069915;9;C;C;C;C;A;D;D;C;C;C;C;C;C;C;C;C;C
35034265;2017332922;9;C;C;C;C;A;D;D;C;C;C;C;C;C;C;C;C;C
35034265;2017169356;9;C;C;C;C;A;D;D;C;C;C;C;C;C;C;C;C;C
35034265;2017176473;9;C;C;C;C;A;D;D;C;C;C;C;C;C;C;C;C;C
35034265;2017425161;9;C;D;E;E;B;B;B;C;B;D;D;C;C;D;D;B;B
35034265;2017425160;9;B;E;C;D;B;C;D;D;D;D;D;D;D;D;D;D;D
35034265;2017332923;9;B;E;C;D;B;C;D;D;D;D;D;D;D;D;D;D;D
35498087;2017333538;9;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35498087;2017411549;9;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35498087;2017049211;9;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35498087;2017411548;9;E;D;E;E;D;D;D;D;D;D;D;D;D;D;D;D;B
35900576;2017049239;9;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35900576;2017191208;9;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35900576;2017255273;9;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35900576;2017049238;9;B;A;B;A;B;B;B;B;B;B;B;A;A;A;A;B;B
35900576;2017191207;9;B;A;B;A;B;B;B;B;B;B;B;A;A;A;A;B;B
35900576;2017283799;9;C;C;E;E;E;C;C;D;C;C;C;C;C;C;C;C;D
35019495;2017013164;9;C;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35019495;2017375777;9;E;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35019495;2017006155;9;E;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35019495;2017006157;9;E;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35019495;2017282932;9;A;C;E;E;B;D;D;D;D;D;D;D;D;C;D;C;B
35019495;2017375776;9;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;B;C
35019495;2017006156;9;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;B;C
35019495;2017282931;9;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;B;C
35019495;2017013163;9;D;E;E;E;B;C;C;C;C;C;D;C;C;C;C;C;C
35007024;2017396649;5;B;E;E;D;D;C;C;C;C;C;C;C;B;D;D;D;B
35007024;2017311391;5;B;E;E;C;C;B;C;D;B;D;D;B;B;B;B;B;D
35007024;2017147788;5;C;E;E;E;D;B;D;C;D;D;C;C;C;D;D;C;C
35007024;2017147788;5;C;E;E;E;D;B;D;C;D;D;C;C;C;D;D;C;C
35007024;2017333136;5;C;E;E;E;D;B;D;C;D;D;C;C;C;D;D;C;C
35007024;2017333136;5;C;E;E;E;D;B;D;C;D;D;C;C;C;D;D;C;C
35007024;2017055437;5;C;E;E;E;E;D;D;D;C;C;C;B;B;C;C;C;C
35007024;2017034199;5;C;E;E;E;D;B;C;B;D;D;D;D;D;D;D;D;D
35007158;2017162232;9;C;D;E;E;C;C;C;C;C;C;C;C;C;C;C;C;C
35007158;2017318364;9;C;D;E;E;C;C;C;C;C;C;C;C;C;C;C;C;C
35007158;2017410719;5;B;D;D;E;D;B;C;B;B;B;B;B;A;C;C;C;C
35007158;2017389582;5;C;D;E;D;D;B;D;B;C;C;C;D;C;D;D;D;D
35041956;2017311761;5;B;C;E;C;B;B;D;B;B;B;C;C;A;A;B;B;D
35041956;2017432438;5;B;E;E;E;D;D;D;B;B;B;C;D;B;C;C;C;C
35041956;2017304542;5;C;E;E;E;E;B;C;B;C;C;B;B;B;C;C;D;C
35041956;2017162600;5;D;D;E;E;E;D;D;D;C;C;C;C;C;C;C;C;D
35041956;2017020540;9;C;D;E;E;C;C;D;C;C;D;D;C;C;D;D;C;C
35041956;2017418066;9;C;D;E;E;C;C;D;C;C;D;D;C;C;D;D;C;C
35005587;2017240170;9;A;C;E;E;C;D;D;D;D;D;D;D;C;D;D;D;C
35005587;2017240170;9;A;C;E;E;C;D;D;D;D;D;D;D;C;D;D;D;C
35924489;2017085226;9;C;D;E;D;C;C;D;D;D;D;D;D;D;D;D;D;D
35023103;2017112588;9;B;D;E;E;E;B;C;C;B;B;B;B;B;D;D;D;D
35023103;2017417876;9;B;D;E;E;E;B;C;C;B;B;B;B;B;D;D;D;D
35023103;2017417877;9;B;D;E;E;D;B;C;C;C;C;C;B;B;D;C;B;C
35023103;2017112589;9;B;D;E;E;D;B;C;C;C;C;C;B;B;D;C;B;C
35040685;2017382895;9;C;C;E;E;C;B;C;B;B;B;B;A;B;C;C;C;C
35040685;2017105714;9;A;C;E;E;B;B;B;B;B;C;C;A;A;C;C;C;C
35040685;2017382894;9;A;C;E;E;B;B;B;B;B;C;C;A;A;C;C;C;C
35024508;2017140874;9;D;D;E;E;C;D;C;D;D;D;D;D;D;D;D;D;D
35024508;2017013222;9;D;D;E;E;C;D;C;D;D;D;D;D;D;D;D;D;D
35024508;2017062786;9;D;D;E;E;C;D;C;D;D;D;D;D;D;D;D;D;D
35015817;2017254433;9;C;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35015817;2017233275;9;C;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35015817;2017247568;9;C;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35015817;2017204600;9;C;D;D;E;E;D;D;D;D;C;D;C;C;D;D;C;D
35015817;2017254432;9;C;D;D;E;E;D;D;D;D;C;D;C;C;D;D;C;D
35015817;2017318490;9;C;D;D;E;E;D;D;D;D;C;D;C;C;D;D;C;D
35016986;2017034328;9;B;D;C;D;C;C;D;D;D;D;D;D;D;D;D;D;D
35016986;2017034328;9;B;D;C;D;C;C;D;D;D;D;D;D;D;D;D;D;D
35016986;2017055563;9;B;D;C;D;C;C;D;D;D;D;D;D;D;D;D;D;D
35016986;2017055563;9;B;D;C;D;C;C;D;D;D;D;D;D;D;D;D;D;D
35017085;2017069752;5;B;B;A;C;B;B;C;C;C;D;D;C;C;D;D;C;C
35913157;2017198440;9;B;E;A;E;B;C;D;D;C;D;D;C;C;D;D;D;D
35913157;2017184349;9;B;E;A;E;B;C;D;D;C;D;D;C;C;D;D;D;D
35913157;2017035286;9;B;E;A;E;B;C;D;D;C;D;D;C;C;D;D;D;D
35913157;2017184348;9;C;A;E;E;C;D;B;D;D;D;D;C;B;C;C;C;C
35913157;2017184348;9;C;A;E;E;C;D;B;D;D;D;D;C;B;C;C;C;C
35913157;2017035285;9;C;A;E;E;C;D;B;D;D;D;D;C;B;C;C;C;C
35913157;2017035285;9;C;A;E;E;C;D;B;D;D;D;D;C;B;C;C;C;C
35913625;2017255364;5;C;E;A;C;D;C;C;C;C;C;C;C;C;C;C;C;C
35913625;2017014108;5;C;E;C;C;D;C;C;C;C;C;C;C;C;C;C;C;C
35023620;2017048494;9;B;C;B;B;C;C;C;B;C;B;C;C;C;C;B;C;B
35023620;2017219157;9;B;C;B;B;C;C;C;B;C;B;C;C;C;C;B;C;B
35023620;2017183509;9;B;C;B;B;C;C;C;B;C;B;C;C;C;C;B;C;B
35023620;2017105580;9;B;C;B;B;C;C;C;B;C;B;C;C;C;C;B;C;B
35023620;2017048495;9;C;B;E;E;E;C;C;C;C;C;C;B;B;D;D;C;C
35023620;2017183510;9;C;B;E;E;E;C;C;C;C;C;C;B;B;D;D;C;C
35902846;2017390522;9;D;D;E;E;E;C;C;A;B;B;B;B;B;C;B;B;C
35902846;2017205526;5;B;E;E;E;B;B;C;B;A;B;B;A;A;D;B;B;C
35902846;2017134590;5;B;E;E;E;B;B;D;B;A;B;B;A;A;B;A;A;C
35902846;2017362413;5;B;E;E;E;B;A;B;B;A;B;C;B;B;C;B;C;D
35902846;2017212874;5;B;E;E;E;B;A;A;D;D;A;B;B;B;B;B;C;D
35902846;2017198353;9;B;E;E;E;B;B;C;B;B;D;D;B;B;C;C;B;D
35904636;2017241262;5;B;D;E;B;B;B;B;B;A;B;B;A;A;B;B;B;B
35904636;2017241262;5;B;D;E;B;B;B;B;B;A;B;B;A;A;B;B;B;B
35904636;2017134608;5;B;E;E;E;E;C;D;D;C;C;C;B;B;C;C;B;C
35904636;2017014032;5;B;B;E;D;D;B;C;C;B;C;B;A;A;B;B;B;B
35904636;2017141706;5;C;D;D;C;C;B;B;C;B;C;B;A;A;C;C;B;C
35906190;2017333604;5;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;C
35906190;2017333604;5;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;C
35908848;2017148851;5;E;D;E;E;E;B;B;A;A;B;B;B;B;B;B;D;D
35908848;2017148851;5;E;D;E;E;E;B;B;A;A;B;B;B;B;B;B;D;D
35908848;2017148119;9;A;A;A;D;C;C;C;C;C;B;B;B;B;C;C;C;C
35908848;2017219326;9;A;A;A;D;C;C;C;C;C;B;B;B;B;C;C;C;C
35908848;2017268869;9;A;A;A;D;C;C;C;C;C;B;B;B;B;C;C;C;C
35908848;2017255336;9;A;A;A;D;C;C;C;C;C;B;B;B;B;C;C;C;C
35908848;2017397662;9;C;D;E;E;E;C;D;C;B;D;B;C;B;D;D;C;D
35908848;2017440220;9;C;D;E;E;E;C;D;C;B;D;B;C;B;D;D;C;D
35908848;2017141745;5;B;E;E;C;A;B;B;A;B;B;B;A;A;B;C;B;B
35908848;2017255337;9;B;C;E;E;C;C;C;D;C;D;C;C;C;D;D;B;C
35908848;2017397663;9;B;C;E;E;C;C;C;D;C;D;C;C;C;D;D;B;C
35908848;2017440221;9;B;C;E;E;C;C;C;D;C;D;C;C;C;D;D;B;C
35909014;2017390579;5;B;E;D;D;E;B;D;D;D;D;D;B;B;D;D;B;B
35909014;2017177153;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35909014;2017454175;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35909014;2017063574;5;C;E;E;D;C;C;C;D;D;D;D;D;D;D;D;D;C
35909014;2017070694;5;E;E;D;E;D;C;C;C;C;C;C;C;C;C;D;C;D
35916535;2017127539;5;C;D;E;E;E;C;C;C;C;C;C;C;C;C;C;D;D
35916535;2017127541;5;C;E;E;E;D;C;C;C;C;C;C;B;C;C;C;B;C
35916535;2017319494;5;C;E;E;E;D;B;C;B;B;C;C;B;B;D;D;B;D
35916535;2017248495;5;D;E;E;E;A;D;D;D;D;D;D;D;D;C;D;D;B
35916535;2017049331;5;B;E;E;D;E;B;C;B;C;D;D;D;D;C;C;C;D
35916535;2017006515;5;B;E;E;D;E;B;C;B;C;D;D;D;D;C;C;C;D
35917503;2017141810;5;B;E;E;E;D;B;C;C;C;D;D;C;C;C;D;D;D
35917503;2017056538;5;C;E;C;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35922250;2017227052;5;B;E;E;E;E;B;B;B;B;B;A;B;B;B;B;B;B
35922250;2017227052;5;B;E;E;E;E;B;B;B;B;B;A;B;B;B;B;B;B
35922250;2017418795;5;E;B;D;E;E;D;D;D;D;D;D;C;C;C;C;C;C
35922250;2017070790;5;C;D;E;E;C;C;C;C;C;C;C;D;D;D;D;D;D
35924258;2017355283;5;D;E;E;E;E;D;D;D;D;C;C;D;D;D;D;D;C
35924258;2017454286;5;B;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35924374;2017397764;5;B;D;E;E;E;B;B;C;B;C;C;B;B;B;B;B;B
35924374;2017397764;5;B;D;E;E;E;B;B;C;B;C;C;B;B;B;B;B;B
35924374;2017198523;5;B;D;D;D;C;B;B;B;C;C;C;B;B;D;D;D;D
35924374;2017198523;5;B;D;D;D;C;B;B;B;C;C;C;B;B;D;D;D;D
35924374;2017290939;5;B;D;D;D;C;B;B;B;C;C;C;B;B;D;D;D;D
35924374;2017290939;5;B;D;D;D;C;B;B;B;C;C;C;B;B;D;D;D;D
35924775;2017134766;5;B;E;E;D;A;B;D;C;C;C;C;C;C;C;C;C;C
35924775;2017134766;5;B;E;E;D;A;B;D;C;C;C;C;C;C;C;C;C;C
35924775;2017113499;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35925342;2017234249;5;C;E;E;E;D;B;C;B;C;B;A;B;B;B;B;B;C
35925342;2017078212;5;D;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35925342;2017220115;5;D;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016184;2017382655;9;D;D;E;E;C;C;C;C;C;D;D;C;C;D;D;C;C
35016184;2017361495;9;D;D;E;E;C;C;C;C;C;D;D;C;C;D;D;C;C
35016184;2017382654;9;B;B;B;E;C;C;D;D;D;D;D;D;D;D;D;D;D
35016184;2017361494;9;B;B;B;E;C;C;D;D;D;D;D;D;D;D;D;D;D
35016251;2017034317;9;C;E;E;E;C;C;C;D;C;C;D;C;C;D;D;D;B
35016251;2017354221;9;C;E;E;E;C;C;C;D;C;C;D;C;C;D;D;D;B
35016251;2017354220;9;A;A;D;D;D;B;C;B;C;C;C;C;D;D;D;D;D
35016366;2017013123;9;B;D;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35016366;2017013122;9;B;D;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017055557;5;E;E;E;E;E;C;D;D;C;C;C;C;C;C;C;C;C
35016385;2017055557;5;E;E;E;E;E;C;D;D;C;C;C;C;C;C;C;C;C
35016385;2017098380;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017098380;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017233283;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017233283;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017098381;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017233284;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017233284;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017098381;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017226087;5;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35016385;2017226087;5;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35070282;2017439724;9;C;E;C;E;C;B;C;A;B;C;B;B;B;D;C;B;B
35070282;2017020670;9;C;E;C;E;C;B;C;A;B;C;B;B;B;D;C;B;B
35070282;2017183837;9;C;E;C;E;C;B;C;A;B;C;B;B;B;D;C;B;B
35070282;2017105850;9;C;E;C;E;C;B;C;A;B;C;B;B;B;D;C;B;B
35070282;2017183836;9;C;C;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35070282;2017105851;9;C;D;D;E;C;C;C;B;D;B;B;C;B;D;D;C;C
35070282;2017439725;9;C;D;D;E;C;C;C;B;D;B;B;C;B;D;D;C;C
35070282;2017020671;9;C;D;D;E;C;C;C;B;D;B;B;C;B;D;D;C;C
35903267;2017319403;5;B;E;E;E;B;B;C;D;D;D;C;B;B;C;C;B;B
35903267;2017319404;5;B;E;E;C;C;C;C;C;C;C;B;B;B;B;C;B;B
35903267;2017333586;5;C;A;E;E;A;B;C;C;A;C;C;B;A;D;D;D;B
35903267;2017085081;5;C;E;E;E;E;B;D;B;A;B;B;B;B;D;D;D;D
35903267;2017134593;5;B;E;E;E;C;C;C;C;C;C;C;C;C;D;D;D;B
35903267;2017042200;5;C;E;E;E;C;B;C;C;C;C;C;B;B;D;C;C;C
35903267;2017219938;5;B;D;D;C;C;C;D;C;B;C;C;C;D;C;C;C;B
35903267;2017006955;5;B;E;B;E;B;B;C;C;C;C;C;C;D;D;D;C;C
35903267;2017418680;9;C;D;E;E;C;B;C;C;C;D;D;C;C;D;D;D;D
35903267;2017106295;9;C;D;E;E;C;B;C;C;C;D;D;C;C;D;D;D;D
35903267;2017184355;9;C;D;E;E;E;B;D;B;C;D;D;C;C;D;C;D;D
35903267;2017106294;9;C;D;E;E;E;B;D;B;C;D;D;C;C;D;C;D;D
35903267;2017290852;9;C;D;E;E;E;B;D;B;C;D;D;C;C;D;C;D;D
35903267;2017418679;9;D;E;E;E;E;C;D;C;C;C;C;D;D;D;D;D;D
35914629;2017298123;9;D;E;C;E;C;C;C;B;C;D;D;D;D;D;D;C;D
35914629;2017298122;9;C;D;E;E;C;D;D;C;D;D;D;D;D;D;D;C;D
35040769;2017397006;9;B;D;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35040769;2017034575;9;B;D;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35040769;2017333004;9;C;C;C;C;C;C;C;B;C;C;C;B;C;D;C;C;C
35040769;2017034574;9;C;C;C;C;C;C;C;B;C;C;C;B;C;D;C;C;C
35040769;2017397005;9;C;C;C;C;C;C;C;B;C;C;C;B;C;D;C;C;C
35906591;2017241289;5;C;E;E;D;E;C;D;D;B;C;C;C;C;D;D;D;C
35908964;2017404702;5;C;E;E;C;C;C;D;C;D;D;C;C;C;C;C;C;D
35908964;2017049298;5;C;E;E;C;C;C;D;C;D;D;C;C;C;C;C;C;D
35911537;2017134671;5;A;E;E;D;C;B;B;B;B;B;B;B;B;C;C;A;C
35911537;2017028268;9;C;C;C;C;C;B;C;B;C;C;B;B;C;C;C;C;C
35911537;2017269557;9;C;C;C;C;C;B;C;B;C;C;B;B;C;C;C;C;C
35911537;2017042262;5;B;E;E;E;D;C;D;C;C;D;C;B;B;D;D;D;D
35911537;2017028267;9;C;B;B;B;B;C;C;C;C;C;C;C;C;C;C;B;B
35911537;2017269556;9;C;B;B;B;B;C;C;C;C;C;C;C;C;C;C;B;B
35914745;2017369586;9;A;B;D;D;E;C;C;C;C;C;C;C;C;C;C;C;C
35914745;2017241340;5;E;E;E;C;B;B;C;A;B;D;D;B;A;B;C;C;C
35914745;2017078124;5;C;C;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35914745;2017163293;9;C;C;C;E;C;C;C;B;C;C;C;C;B;D;D;C;C
35914745;2017404750;9;C;C;C;E;C;C;C;B;C;C;C;C;B;D;D;C;C
35914745;2017418765;5;C;C;E;E;E;D;D;C;B;D;D;D;D;D;D;D;D
35914745;2017418765;5;C;C;E;E;E;D;D;C;B;D;D;D;D;D;D;D;D
35914745;2017369587;9;A;B;B;C;C;D;D;D;D;D;D;D;D;D;D;D;D
35914745;2017404751;9;B;A;A;A;A;B;A;A;B;A;B;B;B;B;B;A;B
35914745;2017404751;9;B;A;A;A;A;B;A;A;B;A;B;B;B;B;B;A;B
35914745;2017163294;9;B;A;A;A;A;B;A;A;B;A;B;B;B;B;B;A;B
35914745;2017163294;9;B;A;A;A;A;B;A;A;B;A;B;B;B;B;B;A;B
35916500;2017120314;5;C;E;C;E;A;C;C;A;B;C;C;C;B;C;D;C;C
35916500;2017333692;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;D;C;D
35916500;2017383535;5;C;E;E;E;C;B;C;B;B;B;B;B;B;C;D;C;C
35916500;2017078140;5;A;E;E;E;E;D;D;C;D;D;D;D;D;D;D;D;D
35916500;2017348052;5;A;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35916500;2017035299;5;C;E;E;E;E;D;D;B;D;D;D;D;B;C;D;D;B
35916785;2017198456;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35916785;2017198456;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35916785;2017021236;5;C;D;E;E;C;C;C;C;D;C;B;B;B;C;C;C;C
35916785;2017021236;5;C;D;E;E;C;C;C;C;D;C;B;B;B;C;C;C;C
35916785;2017085178;5;C;D;E;E;D;C;C;D;C;C;C;D;D;D;D;D;D
35916785;2017085178;5;C;D;E;E;D;C;C;D;C;C;C;D;D;D;D;D;D
35916785;2017120319;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35916785;2017120319;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35921464;2017092326;5;E;E;E;E;E;C;D;D;C;D;D;C;D;D;D;D;C
35921464;2017092326;5;E;E;E;E;E;C;D;D;C;D;D;C;D;D;D;D;C
35921464;2017433112;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35921464;2017433112;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35921464;2017056568;5;A;A;E;C;A;C;C;A;C;D;D;C;B;D;D;D;D
35921464;2017056568;5;A;A;E;C;A;C;C;A;C;D;D;C;B;D;D;D;D
35921464;2017035337;5;E;E;E;E;C;C;C;C;C;D;D;D;D;D;D;D;D
35921464;2017376777;5;B;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35923990;2017014185;9;A;A;E;E;C;A;A;A;A;B;A;A;A;B;A;A;B
35923990;2017014186;9;A;A;E;E;C;A;A;A;A;B;A;A;A;B;A;A;B
35923990;2017319552;9;A;A;E;E;C;A;A;A;A;B;A;A;A;B;A;A;B
35923990;2017014187;9;B;C;C;E;C;A;A;A;A;B;B;A;A;B;A;D;D
35923990;2017085222;9;B;C;C;E;C;A;A;A;A;B;B;A;A;B;A;D;D
35923990;2017014184;9;C;D;D;D;C;C;C;C;C;D;B;B;B;D;D;D;D
35923990;2017014184;9;C;D;D;D;C;C;C;C;C;D;B;B;B;D;D;D;D
35923990;2017319551;9;C;D;D;D;C;C;C;C;C;D;B;B;B;D;D;D;D
35923990;2017319551;9;C;D;D;D;C;C;C;C;C;D;B;B;B;D;D;D;D
35924726;2017298194;5;B;E;E;E;B;C;C;C;C;C;C;C;C;C;B;C;B
35924726;2017113495;5;A;A;C;C;A;B;D;D;D;D;D;D;D;D;D;D;C
35924726;2017063690;5;B;D;D;D;D;B;C;B;C;C;C;C;C;C;C;B;B
35924726;2017063690;5;B;D;D;D;D;B;C;B;C;C;C;C;C;C;C;B;B
35924726;2017099453;5;C;D;D;D;E;C;C;B;B;D;D;B;C;C;C;C;C
35925160;2017177265;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35925160;2017049406;5;B;D;D;D;B;C;C;C;C;C;C;C;C;C;C;C;C
35925160;2017290957;5;A;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C
35925160;2017099458;5;D;E;E;D;D;B;D;D;C;C;C;B;C;C;C;C;D
35925160;2017376833;5;D;D;D;D;D;C;C;C;C;C;C;C;C;C;C;C;C
35925160;2017092391;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35925160;2017021314;5;C;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D
35925226;2017440347;5;C;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35925226;2017440347;5;C;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35925226;2017205712;5;C;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;C
35925226;2017205712;5;C;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;C
35024624;2017226172;9;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35024624;2017226172;9;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35024624;2017034411;9;B;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D;B
35024624;2017062788;9;B;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D;B
